,Time,Displacement,Force,Strain 1
2305,46.08,0.7677,1.2517,0.2424
2306,46.1,0.768,1.2512,0.2425
2307,46.12,0.7684,1.2516,0.2425
2308,46.14,0.7687,1.252,0.2426
2309,46.16,0.769,1.2525,0.2427
2310,46.18,0.7694,1.2535,0.2428
2311,46.2,0.7697,1.2535,0.2429
2312,46.22,0.77,1.2535,0.243
2313,46.24,0.7704,1.2535,0.2431
2314,46.26,0.7707,1.2543,0.2432
2315,46.28,0.771,1.2542,0.2433
2316,46.3,0.7713,1.2541,0.2434
2317,46.32,0.7716,1.2551,0.2435
2318,46.34,0.772,1.2555,0.2436
2319,46.36,0.7723,1.2557,0.2436
2320,46.38,0.7727,1.2561,0.2437
2321,46.4,0.773,1.2567,0.2438
2322,46.42,0.7734,1.2572,0.2439
2323,46.44,0.7737,1.2575,0.244
2324,46.46,0.774,1.2578,0.2441
2325,46.48,0.7744,1.2584,0.2442
2326,46.5,0.7747,1.2584,0.2443
2327,46.52,0.775,1.2588,0.2444
2328,46.54,0.7753,1.2591,0.2445
2329,46.56,0.7756,1.2601,0.2446
2330,46.58,0.776,1.2609,0.2447
2331,46.6,0.7763,1.2611,0.2448
2332,46.62,0.7766,1.2609,0.2449
2333,46.64,0.7769,1.2616,0.245
2334,46.66,0.7773,1.2622,0.245
2335,46.68,0.7776,1.2618,0.2451
2336,46.7,0.7779,1.2623,0.2452
2337,46.72,0.7783,1.2622,0.2453
2338,46.74,0.7786,1.2634,0.2454
2339,46.76,0.7789,1.2642,0.2455
2340,46.78,0.7793,1.2638,0.2457
2341,46.8,0.7797,1.2641,0.2458
2342,46.82,0.78,1.2653,0.2459
2343,46.84,0.7804,1.2666,0.246
2344,46.86,0.7807,1.2663,0.2461
2345,46.88,0.7811,1.2662,0.2462
2346,46.9,0.7814,1.2663,0.2463
2347,46.92,0.7817,1.2667,0.2464
2348,46.94,0.782,1.2672,0.2465
2349,46.96,0.7824,1.2678,0.2466
2350,46.98,0.7827,1.2682,0.2466
2351,47.0,0.783,1.2683,0.2467
2352,47.02,0.7834,1.2692,0.2468
2353,47.04,0.7837,1.2704,0.2469
2354,47.06,0.784,1.2706,0.247
2355,47.08,0.7843,1.271,0.2471
2356,47.1,0.7847,1.2707,0.2472
2357,47.12,0.785,1.2722,0.2473
2358,47.14,0.7853,1.2734,0.2474
2359,47.16,0.7857,1.2729,0.2475
2360,47.18,0.786,1.2723,0.2476
2361,47.2,0.7864,1.2723,0.2477
2362,47.22,0.7867,1.2735,0.2478
2363,47.24,0.7871,1.2751,0.2479
2364,47.26,0.7874,1.2748,0.248
2365,47.28,0.7877,1.2742,0.2481
2366,47.3,0.788,1.2748,0.2482
2367,47.32,0.7884,1.2752,0.2483
2368,47.34,0.7887,1.2758,0.2484
2369,47.36,0.789,1.2769,0.2485
2370,47.38,0.7893,1.2776,0.2486
2371,47.4,0.7897,1.277,0.2487
2372,47.42,0.79,1.2771,0.2488
2373,47.44,0.7903,1.2781,0.2488
2374,47.46,0.7906,1.2785,0.249
2375,47.48,0.7909,1.2786,0.2491
2376,47.5,0.7913,1.2785,0.2491
2377,47.52,0.7916,1.2793,0.2493
2378,47.54,0.792,1.2792,0.2493
2379,47.56,0.7923,1.2795,0.2494
2380,47.58,0.7927,1.2807,0.2495
2381,47.6,0.793,1.2822,0.2496
2382,47.62,0.7934,1.2827,0.2498
2383,47.64,0.7937,1.2826,0.2499
2384,47.66,0.794,1.2817,0.2499
2385,47.68,0.7944,1.2824,0.25
2386,47.7,0.7947,1.2839,0.2501
2387,47.72,0.795,1.2842,0.2502
2388,47.74,0.7953,1.2829,0.2503
2389,47.76,0.7957,1.2834,0.2504
2390,47.78,0.796,1.2845,0.2504
2391,47.8,0.7963,1.2852,0.2506
2392,47.82,0.7967,1.2849,0.2507
2393,47.84,0.797,1.285,0.2508
2394,47.86,0.7973,1.2857,0.2508
2395,47.88,0.7976,1.2867,0.2509
2396,47.9,0.7979,1.2859,0.2509
2397,47.92,0.7982,1.2857,0.251
2398,47.94,0.7986,1.286,0.2511
2399,47.96,0.7989,1.2876,0.2513
2400,47.98,0.7993,1.2892,0.2514
2401,48.0,0.7996,1.2894,0.2515
2402,48.02,0.8,1.2892,0.2516
2403,48.04,0.8004,1.2895,0.2517
2404,48.06,0.8007,1.2898,0.2518
2405,48.08,0.801,1.2894,0.2519
2406,48.1,0.8014,1.2897,0.252
2407,48.12,0.8017,1.2903,0.2521
2408,48.14,0.802,1.292,0.2521
2409,48.16,0.8023,1.2929,0.2522
2410,48.18,0.8027,1.2931,0.2523
2411,48.2,0.803,1.2927,0.2524
2412,48.22,0.8033,1.2923,0.2526
2413,48.24,0.8037,1.2928,0.2527
2414,48.26,0.804,1.2938,0.2527
2415,48.28,0.8043,1.294,0.2528
2416,48.3,0.8046,1.2945,0.2529
2417,48.32,0.8049,1.295,0.253
2418,48.34,0.8053,1.2955,0.253
2419,48.36,0.8056,1.2959,0.2532
2420,48.38,0.806,1.2962,0.2533
2421,48.4,0.8063,1.2966,0.2534
2422,48.42,0.8067,1.2968,0.2535
2423,48.44,0.8071,1.297,0.2536
2424,48.46,0.8074,1.2977,0.2537
2425,48.48,0.8077,1.2986,0.2538
2426,48.5,0.808,1.2989,0.2539
2427,48.52,0.8084,1.299,0.254
2428,48.54,0.8087,1.2986,0.254
2429,48.56,0.809,1.2988,0.2541
2430,48.58,0.8094,1.2997,0.2543
2431,48.6,0.8097,1.2995,0.2544
2432,48.62,0.81,1.3005,0.2544
2433,48.64,0.8103,1.3018,0.2545
2434,48.66,0.8107,1.3022,0.2546
2435,48.68,0.811,1.3017,0.2547
2436,48.7,0.8113,1.3021,0.2548
2437,48.72,0.8116,1.3029,0.2549
2438,48.74,0.8119,1.3028,0.255
2439,48.76,0.8123,1.3029,0.2551
2440,48.78,0.8126,1.3037,0.2552
2441,48.8,0.813,1.3047,0.2553
2442,48.82,0.8134,1.3052,0.2554
2443,48.84,0.8137,1.306,0.2555
2444,48.86,0.814,1.3066,0.2557
2445,48.88,0.8144,1.3063,0.2557
2446,48.9,0.8147,1.3072,0.2558
2447,48.92,0.815,1.3078,0.2559
2448,48.94,0.8154,1.3079,0.256
2449,48.96,0.8157,1.3082,0.2561
2450,48.98,0.816,1.3083,0.2562
2451,49.0,0.8164,1.3083,0.2563
2452,49.02,0.8167,1.3094,0.2564
2453,49.04,0.817,1.3101,0.2565
2454,49.06,0.8173,1.3099,0.2566
2455,49.08,0.8177,1.3095,0.2567
2456,49.1,0.818,1.3097,0.2568
2457,49.12,0.8183,1.3105,0.2569
2458,49.14,0.8186,1.3104,0.257
2459,49.16,0.819,1.3113,0.2571
2460,49.18,0.8193,1.3111,0.2571
2461,49.2,0.8197,1.3117,0.2572
2462,49.22,0.82,1.3129,0.2573
2463,49.24,0.8204,1.3135,0.2575
2464,49.26,0.8207,1.3146,0.2575
2465,49.28,0.821,1.3149,0.2576
2466,49.3,0.8213,1.314,0.2577
2467,49.32,0.8217,1.3138,0.2578
2468,49.34,0.822,1.3143,0.2579
2469,49.36,0.8223,1.3146,0.258
2470,49.38,0.8227,1.3158,0.2581
2471,49.4,0.823,1.3166,0.2582
2472,49.42,0.8233,1.3162,0.2583
2473,49.44,0.8236,1.3167,0.2584
2474,49.46,0.8239,1.3173,0.2584
2475,49.48,0.8243,1.3179,0.2585
2476,49.5,0.8246,1.3181,0.2586
2477,49.52,0.8249,1.3181,0.2587
2478,49.54,0.8252,1.3182,0.2589
2479,49.56,0.8256,1.3184,0.259
2480,49.58,0.826,1.3194,0.2591
2481,49.6,0.8263,1.3201,0.2592
2482,49.62,0.8267,1.3213,0.2593
2483,49.64,0.827,1.3217,0.2594
2484,49.66,0.8274,1.3218,0.2595
2485,49.68,0.8277,1.3222,0.2596
2486,49.7,0.8281,1.3227,0.2597
2487,49.72,0.8284,1.3235,0.2598
2488,49.74,0.8287,1.324,0.2599
2489,49.76,0.829,1.3243,0.2599
2490,49.78,0.8294,1.3239,0.26
2491,49.8,0.8297,1.3242,0.2601
2492,49.82,0.83,1.3247,0.2602
2493,49.84,0.8303,1.3256,0.2603
2494,49.86,0.8306,1.3257,0.2604
2495,49.88,0.8309,1.3251,0.2604
2496,49.9,0.8313,1.3255,0.2606
2497,49.92,0.8316,1.3262,0.2607
2498,49.94,0.8319,1.3267,0.2608
2499,49.96,0.8323,1.3278,0.2609
2500,49.98,0.8327,1.3286,0.261
2501,50.0,0.833,1.3287,0.2611
2502,50.02,0.8334,1.3283,0.2612
2503,50.04,0.8337,1.3288,0.2613
2504,50.06,0.834,1.3292,0.2614
2505,50.08,0.8344,1.3302,0.2615
2506,50.1,0.8347,1.3299,0.2616
2507,50.12,0.835,1.3309,0.2616
2508,50.14,0.8353,1.3319,0.2617
2509,50.16,0.8357,1.3318,0.2618
2510,50.18,0.836,1.3318,0.262
2511,50.2,0.8363,1.3317,0.2621
2512,50.22,0.8367,1.3323,0.2621
2513,50.24,0.837,1.3322,0.2622
2514,50.26,0.8373,1.3332,0.2623
2515,50.28,0.8376,1.3336,0.2624
2516,50.3,0.838,1.3335,0.2625
2517,50.32,0.8383,1.3342,0.2626
2518,50.34,0.8386,1.3355,0.2627
2519,50.36,0.839,1.3362,0.2628
2520,50.38,0.8393,1.3369,0.2629
2521,50.4,0.8397,1.337,0.263
2522,50.42,0.84,1.3374,0.2631
2523,50.44,0.8404,1.3377,0.2632
2524,50.46,0.8407,1.3374,0.2633
2525,50.48,0.841,1.3372,0.2634
2526,50.5,0.8413,1.3371,0.2635
2527,50.52,0.8417,1.3377,0.2636
2528,50.54,0.842,1.338,0.2637
2529,50.56,0.8423,1.3384,0.2638
2530,50.58,0.8426,1.3395,0.2639
2531,50.6,0.843,1.3401,0.264
2532,50.62,0.8433,1.3404,0.264
2533,50.64,0.8436,1.3411,0.2641
2534,50.66,0.8439,1.3415,0.2642
2535,50.68,0.8442,1.3413,0.2643
2536,50.7,0.8446,1.3415,0.2644
2537,50.72,0.8449,1.3421,0.2645
2538,50.74,0.8453,1.3422,0.2646
2539,50.76,0.8456,1.3433,0.2647
2540,50.78,0.846,1.3437,0.2649
2541,50.8,0.8464,1.3439,0.265
2542,50.82,0.8467,1.3443,0.2651
2543,50.84,0.847,1.3448,0.2652
2544,50.86,0.8474,1.3453,0.2653
2545,50.88,0.8477,1.3456,0.2653
2546,50.9,0.848,1.3457,0.2654
2547,50.92,0.8483,1.3468,0.2655
2548,50.94,0.8487,1.3468,0.2656
2549,50.96,0.849,1.3468,0.2657
2550,50.98,0.8493,1.3479,0.2658
2551,51.0,0.8497,1.3485,0.266
2552,51.02,0.85,1.3491,0.2661
2553,51.04,0.8503,1.3488,0.2661
2554,51.06,0.8506,1.3482,0.2662
2555,51.08,0.8509,1.3492,0.2663
2556,51.1,0.8513,1.3497,0.2664
2557,51.12,0.8516,1.3503,0.2665
2558,51.14,0.8519,1.351,0.2666
2559,51.16,0.8523,1.3507,0.2668
2560,51.18,0.8527,1.3513,0.2669
2561,51.2,0.853,1.3519,0.267
2562,51.22,0.8534,1.3527,0.2671
2563,51.24,0.8537,1.353,0.2672
2564,51.26,0.8541,1.3526,0.2673
2565,51.28,0.8544,1.3529,0.2673
2566,51.3,0.8547,1.3545,0.2674
2567,51.32,0.855,1.3555,0.2675
2568,51.34,0.8553,1.3557,0.2676
2569,51.36,0.8557,1.3559,0.2677
2570,51.38,0.856,1.356,0.2678
2571,51.4,0.8563,1.3559,0.2679
2572,51.42,0.8567,1.3566,0.268
2573,51.44,0.857,1.3564,0.268
2574,51.46,0.8573,1.3572,0.2681
2575,51.48,0.8576,1.3572,0.2682
2576,51.5,0.858,1.3578,0.2683
2577,51.52,0.8583,1.3581,0.2684
2578,51.54,0.8586,1.3579,0.2685
2579,51.56,0.859,1.358,0.2686
2580,51.58,0.8594,1.3592,0.2687
2581,51.6,0.8597,1.3603,0.2688
2582,51.62,0.86,1.3616,0.269
2583,51.64,0.8604,1.3612,0.269
2584,51.66,0.8607,1.3611,0.2691
2585,51.68,0.861,1.3615,0.2693
2586,51.7,0.8614,1.3616,0.2693
2587,51.72,0.8617,1.3616,0.2695
2588,51.74,0.8621,1.3621,0.2696
2589,51.76,0.8624,1.3628,0.2696
2590,51.78,0.8627,1.3626,0.2697
2591,51.8,0.863,1.3629,0.2698
2592,51.82,0.8634,1.3634,0.27
2593,51.84,0.8637,1.3645,0.27
2594,51.86,0.864,1.3659,0.2701
2595,51.88,0.8643,1.3671,0.2702
2596,51.9,0.8646,1.3666,0.2703
2597,51.92,0.8649,1.3659,0.2704
2598,51.94,0.8653,1.3664,0.2705
2599,51.96,0.8656,1.3665,0.2706
2600,51.98,0.866,1.3674,0.2707
2601,52.0,0.8663,1.3689,0.2708
2602,52.02,0.8667,1.3692,0.2709
2603,52.04,0.867,1.3682,0.271
2604,52.06,0.8673,1.3689,0.2711
2605,52.08,0.8677,1.3695,0.2712
2606,52.1,0.868,1.3704,0.2713
2607,52.12,0.8683,1.3709,0.2714
2608,52.14,0.8686,1.3704,0.2715
2609,52.16,0.869,1.3709,0.2716
2610,52.18,0.8693,1.3713,0.2717
2611,52.2,0.8696,1.3717,0.2718
2612,52.22,0.8699,1.3724,0.2719
2613,52.24,0.8703,1.3732,0.272
2614,52.26,0.8706,1.3729,0.272
2615,52.28,0.8709,1.3735,0.2721
2616,52.3,0.8712,1.3739,0.2722
2617,52.32,0.8716,1.3741,0.2723
2618,52.34,0.8719,1.3741,0.2725
2619,52.36,0.8723,1.3746,0.2726
2620,52.38,0.8727,1.3759,0.2726
2621,52.4,0.873,1.3763,0.2728
2622,52.42,0.8734,1.3764,0.2729
2623,52.44,0.8737,1.3772,0.273
2624,52.46,0.874,1.377,0.2731
2625,52.48,0.8744,1.3777,0.2732
2626,52.5,0.8747,1.3781,0.2733
2627,52.52,0.875,1.3787,0.2734
2628,52.54,0.8753,1.3787,0.2735
2629,52.56,0.8757,1.3787,0.2736
2630,52.58,0.876,1.379,0.2736
2631,52.6,0.8763,1.3792,0.2737
2632,52.62,0.8766,1.3804,0.2738
2633,52.64,0.877,1.3813,0.2739
2634,52.66,0.8773,1.3808,0.274
2635,52.68,0.8776,1.3807,0.2741
2636,52.7,0.8779,1.3808,0.2742
2637,52.72,0.8783,1.3817,0.2743
2638,52.74,0.8786,1.3824,0.2744
2639,52.76,0.879,1.3834,0.2745
2640,52.78,0.8794,1.3842,0.2746
2641,52.8,0.8797,1.3845,0.2747
2642,52.82,0.88,1.3843,0.2748
2643,52.84,0.8804,1.3841,0.2749
2644,52.86,0.8807,1.384,0.275
2645,52.88,0.881,1.3847,0.2751
2646,52.9,0.8814,1.3856,0.2752
2647,52.92,0.8817,1.3857,0.2753
2648,52.94,0.882,1.3856,0.2753
2649,52.96,0.8824,1.3864,0.2754
2650,52.98,0.8827,1.3865,0.2755
2651,53.0,0.883,1.3869,0.2756
2652,53.02,0.8833,1.388,0.2757
2653,53.04,0.8837,1.3883,0.2758
2654,53.06,0.884,1.3882,0.2759
2655,53.08,0.8843,1.3893,0.276
2656,53.1,0.8846,1.3898,0.2761
2657,53.12,0.885,1.3899,0.2762
2658,53.14,0.8853,1.3892,0.2763
2659,53.16,0.8857,1.3899,0.2764
2660,53.18,0.886,1.3907,0.2765
2661,53.2,0.8864,1.3912,0.2766
2662,53.22,0.8867,1.3915,0.2767
2663,53.24,0.887,1.3917,0.2768
2664,53.26,0.8874,1.3925,0.2769
2665,53.28,0.8877,1.3929,0.277
2666,53.3,0.888,1.3932,0.2771
2667,53.32,0.8883,1.394,0.2772
2668,53.34,0.8887,1.3939,0.2773
2669,53.36,0.889,1.394,0.2774
2670,53.38,0.8894,1.3951,0.2775
2671,53.4,0.8897,1.3957,0.2776
2672,53.42,0.89,1.3961,0.2777
2673,53.44,0.8903,1.3962,0.2778
2674,53.46,0.8906,1.3957,0.2779
2675,53.48,0.891,1.3959,0.278
2676,53.5,0.8913,1.3971,0.278
2677,53.52,0.8916,1.3987,0.2781
2678,53.54,0.892,1.3984,0.2783
2679,53.56,0.8923,1.3984,0.2784
2680,53.58,0.8927,1.3995,0.2785
2681,53.6,0.893,1.4001,0.2786
2682,53.62,0.8933,1.4,0.2787
2683,53.64,0.8937,1.3998,0.2788
2684,53.66,0.894,1.3998,0.2789
2685,53.68,0.8943,1.4002,0.279
2686,53.7,0.8946,1.401,0.2791
2687,53.72,0.895,1.4017,0.2792
2688,53.74,0.8953,1.4023,0.2792
2689,53.76,0.8956,1.4022,0.2794
2690,53.78,0.896,1.4028,0.2794
2691,53.8,0.8963,1.4036,0.2795
2692,53.82,0.8966,1.4035,0.2796
2693,53.84,0.8969,1.4034,0.2797
2694,53.86,0.8972,1.4037,0.2798
2695,53.88,0.8976,1.4043,0.2799
2696,53.9,0.8979,1.4051,0.28
2697,53.92,0.8983,1.4056,0.2801
2698,53.94,0.8986,1.406,0.2802
2699,53.96,0.899,1.4063,0.2804
2700,53.98,0.8994,1.4068,0.2805
2701,54.0,0.8997,1.4068,0.2806
2702,54.02,0.9,1.4076,0.2807
2703,54.04,0.9004,1.4071,0.2808
2704,54.06,0.9007,1.4078,0.2809
2705,54.08,0.901,1.4089,0.2809
2706,54.1,0.9013,1.4096,0.281
2707,54.12,0.9017,1.4101,0.2811
2708,54.14,0.902,1.41,0.2813
2709,54.16,0.9023,1.4106,0.2814
2710,54.18,0.9027,1.4105,0.2814
2711,54.2,0.903,1.4109,0.2815
2712,54.22,0.9033,1.4111,0.2816
2713,54.24,0.9036,1.4115,0.2817
2714,54.26,0.904,1.413,0.2818
2715,54.28,0.9043,1.4141,0.2819
2716,54.3,0.9046,1.4145,0.282
2717,54.32,0.905,1.4139,0.2821
2718,54.34,0.9053,1.4139,0.2822
2719,54.36,0.9057,1.4143,0.2823
2720,54.38,0.9061,1.4153,0.2824
2721,54.4,0.9064,1.4155,0.2825
2722,54.42,0.9067,1.4147,0.2826
2723,54.44,0.9071,1.4149,0.2827
2724,54.46,0.9074,1.4156,0.2828
2725,54.48,0.9077,1.4161,0.2829
2726,54.5,0.908,1.4162,0.283
2727,54.52,0.9084,1.417,0.283
2728,54.54,0.9087,1.418,0.2831
2729,54.56,0.909,1.4184,0.2833
2730,54.58,0.9093,1.4182,0.2834
2731,54.6,0.9096,1.4178,0.2834
2732,54.62,0.91,1.4189,0.2835
2733,54.64,0.9103,1.4192,0.2836
2734,54.66,0.9106,1.4197,0.2837
2735,54.68,0.9109,1.4195,0.2838
2736,54.7,0.9113,1.42,0.2839
2737,54.72,0.9116,1.4204,0.284
2738,54.74,0.912,1.4209,0.2842
2739,54.76,0.9124,1.4218,0.2843
2740,54.78,0.9127,1.4225,0.2844
2741,54.8,0.913,1.4226,0.2845
2742,54.82,0.9134,1.423,0.2846
2743,54.84,0.9137,1.4233,0.2847
2744,54.86,0.914,1.424,0.2847
2745,54.88,0.9143,1.4245,0.2848
2746,54.9,0.9147,1.4248,0.285
2747,54.92,0.915,1.4252,0.285
2748,54.94,0.9153,1.4255,0.2852
2749,54.96,0.9157,1.4249,0.2853
2750,54.98,0.916,1.4251,0.2854
2751,55.0,0.9163,1.4265,0.2854
2752,55.02,0.9166,1.4271,0.2855
2753,55.04,0.917,1.4271,0.2856
2754,55.06,0.9173,1.4274,0.2856
2755,55.08,0.9176,1.4277,0.2857
2756,55.1,0.918,1.4286,0.2859
2757,55.12,0.9183,1.4292,0.286
2758,55.14,0.9186,1.429,0.2861
2759,55.16,0.919,1.4289,0.2862
2760,55.18,0.9193,1.429,0.2863
2761,55.2,0.9197,1.4296,0.2864
2762,55.22,0.92,1.4304,0.2865
2763,55.24,0.9203,1.4309,0.2866
2764,55.26,0.9206,1.4304,0.2867
2765,55.28,0.921,1.4308,0.2868
2766,55.3,0.9213,1.4315,0.2869
2767,55.32,0.9216,1.4319,0.2869
2768,55.34,0.922,1.4322,0.287
2769,55.36,0.9223,1.4335,0.2872
2770,55.38,0.9226,1.4348,0.2873
2771,55.4,0.9229,1.4351,0.2873
2772,55.42,0.9232,1.4345,0.2875
2773,55.44,0.9236,1.4344,0.2876
2774,55.46,0.9239,1.4351,0.2877
2775,55.48,0.9242,1.4348,0.2878
2776,55.5,0.9246,1.4361,0.2879
2777,55.52,0.9249,1.4377,0.288
2778,55.54,0.9253,1.4379,0.2881
2779,55.56,0.9257,1.438,0.2882
2780,55.58,0.926,1.438,0.2883
2781,55.6,0.9264,1.4384,0.2884
2782,55.62,0.9267,1.4385,0.2885
2783,55.64,0.9271,1.4387,0.2886
2784,55.66,0.9274,1.4394,0.2887
2785,55.68,0.9277,1.4394,0.2888
2786,55.7,0.9281,1.4395,0.2889
2787,55.72,0.9284,1.4404,0.289
2788,55.74,0.9287,1.4414,0.2891
2789,55.76,0.929,1.4416,0.2892
2790,55.78,0.9294,1.4422,0.2893
2791,55.8,0.9297,1.4423,0.2894
2792,55.82,0.93,1.4422,0.2894
2793,55.84,0.9303,1.4427,0.2895
2794,55.86,0.9306,1.4434,0.2896
2795,55.88,0.9309,1.4438,0.2897
2796,55.9,0.9313,1.4446,0.2898
2797,55.92,0.9316,1.4452,0.2899
2798,55.94,0.932,1.4449,0.29
2799,55.96,0.9323,1.4447,0.2901
2800,55.98,0.9327,1.4457,0.2902
2801,56.0,0.933,1.4467,0.2904
2802,56.02,0.9334,1.4466,0.2905
2803,56.04,0.9337,1.4472,0.2905
2804,56.06,0.934,1.4478,0.2906
2805,56.08,0.9344,1.4478,0.2907
2806,56.1,0.9347,1.4478,0.2908
2807,56.12,0.9351,1.4484,0.2909
2808,56.14,0.9354,1.4496,0.291
2809,56.16,0.9357,1.4503,0.2911
2810,56.18,0.936,1.4513,0.2913
2811,56.2,0.9364,1.4516,0.2914
2812,56.22,0.9367,1.4509,0.2915
2813,56.24,0.937,1.4503,0.2915
2814,56.26,0.9373,1.4498,0.2916
2815,56.28,0.9376,1.4505,0.2917
2816,56.3,0.938,1.4515,0.2918
2817,56.32,0.9383,1.4523,0.2919
2818,56.34,0.9387,1.4519,0.292
2819,56.36,0.939,1.4519,0.2921
2820,56.38,0.9394,1.4527,0.2922
2821,56.4,0.9397,1.453,0.2922
2822,56.42,0.94,1.4543,0.2923
2823,56.44,0.9404,1.4545,0.2925
2824,56.46,0.9407,1.4548,0.2926
2825,56.48,0.941,1.4551,0.2927
2826,56.5,0.9414,1.4547,0.2928
2827,56.52,0.9417,1.4557,0.2929
2828,56.54,0.942,1.4565,0.293
2829,56.56,0.9424,1.4571,0.2931
2830,56.58,0.9427,1.4571,0.2932
2831,56.6,0.943,1.4577,0.2933
2832,56.62,0.9433,1.4583,0.2933
2833,56.64,0.9436,1.458,0.2935
2834,56.66,0.944,1.4577,0.2936
2835,56.68,0.9443,1.4588,0.2937
2836,56.7,0.9446,1.4592,0.2937
2837,56.72,0.945,1.4595,0.2939
2838,56.74,0.9453,1.4597,0.2939
2839,56.76,0.9456,1.4607,0.2941
2840,56.78,0.946,1.4603,0.2942
2841,56.8,0.9463,1.4612,0.2942
2842,56.82,0.9467,1.4613,0.2944
2843,56.84,0.947,1.4615,0.2945
2844,56.86,0.9473,1.4617,0.2945
2845,56.88,0.9476,1.4623,0.2946
2846,56.9,0.9479,1.4634,0.2947
2847,56.92,0.9483,1.4636,0.2949
2848,56.94,0.9486,1.4628,0.295
2849,56.96,0.949,1.4636,0.295
2850,56.98,0.9493,1.4646,0.2951
2851,57.0,0.9496,1.4648,0.2952
2852,57.02,0.9499,1.4655,0.2953
2853,57.04,0.9503,1.4662,0.2954
2854,57.06,0.9506,1.466,0.2955
2855,57.08,0.9509,1.4664,0.2957
2856,57.1,0.9513,1.4671,0.2957
2857,57.12,0.9516,1.4677,0.2959
2858,57.14,0.952,1.4674,0.296
2859,57.16,0.9524,1.4676,0.296
2860,57.18,0.9527,1.4682,0.2961
2861,57.2,0.9531,1.4684,0.2963
2862,57.22,0.9534,1.4686,0.2964
2863,57.24,0.9537,1.4695,0.2965
2864,57.26,0.954,1.4708,0.2966
2865,57.28,0.9543,1.4711,0.2967
2866,57.3,0.9547,1.4712,0.2967
2867,57.32,0.955,1.4713,0.2968
2868,57.34,0.9553,1.4718,0.2969
2869,57.36,0.9557,1.4723,0.297
2870,57.38,0.956,1.4723,0.2971
2871,57.4,0.9563,1.4725,0.2972
2872,57.42,0.9567,1.473,0.2973
2873,57.44,0.957,1.4738,0.2974
2874,57.46,0.9573,1.4732,0.2975
2875,57.48,0.9576,1.4741,0.2976
2876,57.5,0.958,1.4759,0.2977
2877,57.52,0.9583,1.4761,0.2978
2878,57.54,0.9587,1.476,0.2979
2879,57.56,0.9591,1.4751,0.298
2880,57.58,0.9594,1.4753,0.2982
2881,57.6,0.9598,1.476,0.2983
2882,57.62,0.9601,1.4773,0.2984
2883,57.64,0.9604,1.478,0.2985
2884,57.66,0.9607,1.4784,0.2985
2885,57.68,0.961,1.478,0.2986
2886,57.7,0.9614,1.4787,0.2987
2887,57.72,0.9617,1.4793,0.2988
2888,57.74,0.962,1.4794,0.2989
2889,57.76,0.9624,1.4797,0.299
2890,57.78,0.9627,1.4801,0.2991
2891,57.8,0.963,1.4804,0.2992
2892,57.82,0.9633,1.4808,0.2993
2893,57.84,0.9636,1.481,0.2994
2894,57.86,0.9639,1.4812,0.2995
2895,57.88,0.9643,1.4817,0.2996
2896,57.9,0.9646,1.4816,0.2997
2897,57.92,0.965,1.4821,0.2998
2898,57.94,0.9653,1.4832,0.2999
2899,57.96,0.9657,1.4832,0.3
2900,57.98,0.966,1.4836,0.3
2901,58.0,0.9663,1.4843,0.3001
2902,58.02,0.9667,1.4846,0.3003
2903,58.04,0.967,1.4848,0.3003
2904,58.06,0.9673,1.485,0.3004
2905,58.08,0.9677,1.4855,0.3005
2906,58.1,0.968,1.4856,0.3007
2907,58.12,0.9683,1.4858,0.3008
2908,58.14,0.9686,1.4869,0.3009
2909,58.16,0.969,1.4865,0.301
2910,58.18,0.9693,1.4873,0.301
2911,58.2,0.9696,1.4879,0.3011
2912,58.22,0.9699,1.4887,0.3012
2913,58.24,0.9702,1.4896,0.3013
2914,58.26,0.9706,1.4894,0.3014
2915,58.28,0.9709,1.4893,0.3015
2916,58.3,0.9712,1.4899,0.3016
2917,58.32,0.9716,1.4899,0.3018
2918,58.34,0.972,1.4906,0.3019
2919,58.36,0.9723,1.4917,0.302
2920,58.38,0.9727,1.4928,0.3021
2921,58.4,0.973,1.4933,0.3022
2922,58.42,0.9734,1.4929,0.3023
2923,58.44,0.9737,1.493,0.3024
2924,58.46,0.974,1.493,0.3025
2925,58.48,0.9744,1.4933,0.3026
2926,58.5,0.9747,1.4934,0.3026
2927,58.52,0.975,1.494,0.3027
2928,58.54,0.9754,1.4946,0.3029
2929,58.56,0.9757,1.4956,0.303
2930,58.58,0.976,1.4954,0.3031
2931,58.6,0.9763,1.4954,0.3031
2932,58.62,0.9767,1.4969,0.3032
2933,58.64,0.977,1.4971,0.3033
2934,58.66,0.9773,1.4973,0.3034
2935,58.68,0.9776,1.4973,0.3035
2936,58.7,0.978,1.4974,0.3036
2937,58.72,0.9783,1.4978,0.3037
2938,58.74,0.9787,1.4984,0.3038
2939,58.76,0.979,1.4986,0.304
2940,58.78,0.9794,1.4988,0.3041
2941,58.8,0.9797,1.4991,0.3042
2942,58.82,0.9801,1.4996,0.3043
2943,58.84,0.9804,1.5001,0.3044
2944,58.86,0.9807,1.5009,0.3045
2945,58.88,0.9811,1.5011,0.3046
2946,58.9,0.9814,1.5017,0.3047
2947,58.92,0.9817,1.5031,0.3048
2948,58.94,0.982,1.5029,0.3049
2949,58.96,0.9824,1.5027,0.305
2950,58.98,0.9827,1.5027,0.305
2951,59.0,0.983,1.5025,0.3051
2952,59.02,0.9833,1.5031,0.3053
2953,59.04,0.9836,1.5044,0.3053
