,Time,Displacement,Force,Strain 1
681,13.6,0.2263,0.551,0.0809
682,13.62,0.2267,0.5516,0.081
683,13.64,0.227,0.5519,0.0812
684,13.66,0.2274,0.553,0.0813
685,13.68,0.2277,0.5532,0.0814
686,13.7,0.2281,0.5534,0.0815
687,13.72,0.2284,0.5537,0.0816
688,13.74,0.2287,0.5538,0.0816
689,13.76,0.229,0.5539,0.0817
690,13.78,0.2294,0.5546,0.0818
691,13.8,0.2297,0.5546,0.082
692,13.82,0.23,0.5546,0.0821
693,13.84,0.2304,0.5553,0.0822
694,13.86,0.2307,0.5561,0.0823
695,13.88,0.231,0.5561,0.0824
696,13.9,0.2313,0.5562,0.0824
697,13.92,0.2317,0.5569,0.0826
698,13.94,0.232,0.5573,0.0827
699,13.96,0.2323,0.5579,0.0827
700,13.98,0.2327,0.5585,0.0828
701,14.0,0.233,0.5582,0.0829
702,14.02,0.2334,0.5574,0.0831
703,14.04,0.2338,0.5582,0.0832
704,14.06,0.2341,0.5593,0.0833
705,14.08,0.2344,0.5597,0.0834
706,14.1,0.2348,0.5602,0.0835
707,14.12,0.2351,0.5606,0.0836
708,14.14,0.2354,0.5615,0.0837
709,14.16,0.2357,0.5618,0.0838
710,14.18,0.236,0.5619,0.0838
711,14.2,0.2363,0.5623,0.0839
712,14.22,0.2366,0.5623,0.084
713,14.24,0.237,0.5627,0.0841
714,14.26,0.2373,0.5627,0.0843
715,14.28,0.2376,0.5633,0.0844
716,14.3,0.2379,0.5639,0.0845
717,14.32,0.2383,0.5648,0.0845
718,14.34,0.2386,0.5646,0.0846
719,14.36,0.2389,0.5648,0.0847
720,14.38,0.2393,0.5645,0.0848
721,14.4,0.2396,0.565,0.0849
722,14.42,0.24,0.5661,0.0851
723,14.44,0.2403,0.5665,0.0852
724,14.46,0.2407,0.5668,0.0853
725,14.48,0.241,0.5674,0.0854
726,14.5,0.2414,0.5676,0.0855
727,14.52,0.2417,0.568,0.0856
728,14.54,0.242,0.5678,0.0857
729,14.56,0.2423,0.5674,0.0858
730,14.58,0.2427,0.5685,0.0859
731,14.6,0.243,0.5699,0.086
732,14.62,0.2433,0.571,0.0861
733,14.64,0.2437,0.5708,0.0862
734,14.66,0.244,0.5703,0.0862
735,14.68,0.2443,0.5701,0.0863
736,14.7,0.2446,0.5701,0.0864
737,14.72,0.2449,0.5706,0.0865
738,14.74,0.2452,0.5714,0.0866
739,14.76,0.2456,0.5722,0.0867
740,14.78,0.2459,0.5725,0.0868
741,14.8,0.2463,0.5721,0.087
742,14.82,0.2466,0.5728,0.0871
743,14.84,0.247,0.5737,0.0873
744,14.86,0.2474,0.5739,0.0874
745,14.88,0.2477,0.5747,0.0874
746,14.9,0.248,0.576,0.0875
747,14.92,0.2484,0.5765,0.0876
748,14.94,0.2487,0.5764,0.0877
749,14.96,0.249,0.5754,0.0878
750,14.98,0.2494,0.5759,0.0879
751,15.0,0.2497,0.5764,0.0881
752,15.02,0.25,0.5761,0.0881
753,15.04,0.2504,0.5771,0.0882
754,15.06,0.2507,0.5779,0.0883
755,15.08,0.251,0.5783,0.0884
756,15.1,0.2513,0.5779,0.0885
757,15.12,0.2517,0.5777,0.0886
758,15.14,0.252,0.5793,0.0887
759,15.16,0.2523,0.5804,0.0888
760,15.18,0.2527,0.5802,0.0889
761,15.2,0.253,0.5805,0.089
762,15.22,0.2534,0.5808,0.0891
763,15.24,0.2537,0.5815,0.0892
764,15.26,0.2541,0.5816,0.0893
765,15.28,0.2544,0.5815,0.0894
766,15.3,0.2547,0.582,0.0895
767,15.32,0.255,0.5819,0.0896
768,15.34,0.2554,0.5822,0.0897
769,15.36,0.2557,0.5822,0.0898
770,15.38,0.256,0.5828,0.0898
771,15.4,0.2563,0.5837,0.09
772,15.42,0.2567,0.584,0.0901
773,15.44,0.257,0.585,0.0902
774,15.46,0.2573,0.5853,0.0903
775,15.48,0.2577,0.5847,0.0904
776,15.5,0.258,0.5843,0.0905
777,15.52,0.2583,0.5848,0.0905
778,15.54,0.2586,0.5858,0.0906
779,15.56,0.2589,0.5859,0.0907
780,15.58,0.2593,0.5865,0.0908
781,15.6,0.2596,0.5875,0.091
782,15.62,0.26,0.5881,0.0911
783,15.64,0.2604,0.5888,0.0912
784,15.66,0.2607,0.5886,0.0913
785,15.68,0.261,0.5879,0.0913
786,15.7,0.2614,0.5878,0.0914
787,15.72,0.2617,0.5891,0.0915
788,15.74,0.262,0.5899,0.0916
789,15.76,0.2623,0.5902,0.0917
790,15.78,0.2627,0.5899,0.0918
791,15.8,0.263,0.59,0.0919
792,15.82,0.2633,0.5906,0.092
793,15.84,0.2636,0.5912,0.092
794,15.86,0.264,0.5913,0.0921
795,15.88,0.2643,0.5921,0.0922
796,15.9,0.2646,0.5927,0.0923
797,15.92,0.2649,0.5924,0.0924
798,15.94,0.2652,0.5917,0.0925
799,15.96,0.2656,0.5923,0.0926
800,15.98,0.2659,0.5934,0.0927
801,16.0,0.2663,0.594,0.0928
802,16.02,0.2666,0.594,0.0929
803,16.04,0.267,0.5948,0.093
804,16.06,0.2673,0.5948,0.0931
805,16.08,0.2677,0.5948,0.0932
806,16.1,0.268,0.5954,0.0933
807,16.12,0.2683,0.5959,0.0934
808,16.14,0.2687,0.5965,0.0935
809,16.16,0.269,0.597,0.0936
810,16.18,0.2694,0.5974,0.0937
811,16.2,0.2697,0.5975,0.0938
812,16.22,0.27,0.5984,0.0939
813,16.24,0.2704,0.5991,0.094
814,16.26,0.2707,0.599,0.0941
815,16.28,0.271,0.5993,0.0942
816,16.3,0.2713,0.5999,0.0942
817,16.32,0.2716,0.5998,0.0943
818,16.34,0.272,0.5999,0.0945
819,16.36,0.2723,0.6004,0.0946
820,16.38,0.2726,0.6013,0.0946
821,16.4,0.273,0.6012,0.0947
822,16.42,0.2733,0.6011,0.0948
823,16.44,0.2737,0.6019,0.0949
824,16.46,0.274,0.6022,0.095
825,16.48,0.2744,0.6025,0.0951
826,16.5,0.2747,0.603,0.0952
827,16.52,0.275,0.6029,0.0953
828,16.54,0.2754,0.6035,0.0954
829,16.56,0.2757,0.6035,0.0955
830,16.58,0.2761,0.604,0.0956
831,16.6,0.2764,0.6041,0.0956
832,16.62,0.2767,0.6039,0.0957
833,16.64,0.277,0.6042,0.0958
834,16.66,0.2774,0.6051,0.0959
835,16.68,0.2777,0.6059,0.096
836,16.7,0.278,0.6058,0.0961
837,16.72,0.2783,0.6062,0.0962
838,16.74,0.2787,0.6067,0.0963
839,16.76,0.279,0.6068,0.0965
840,16.78,0.2793,0.607,0.0965
841,16.8,0.2797,0.6079,0.0966
842,16.82,0.28,0.6087,0.0967
843,16.84,0.2804,0.6086,0.0968
844,16.86,0.2807,0.6088,0.0969
845,16.88,0.281,0.6092,0.0971
846,16.9,0.2814,0.6095,0.0971
847,16.92,0.2817,0.6099,0.0972
848,16.94,0.282,0.6109,0.0973
849,16.96,0.2824,0.611,0.0974
850,16.98,0.2827,0.6114,0.0975
851,17.0,0.283,0.612,0.0976
852,17.02,0.2834,0.612,0.0977
853,17.04,0.2837,0.612,0.0978
854,17.06,0.284,0.6126,0.0979
855,17.08,0.2844,0.6134,0.098
856,17.1,0.2847,0.6135,0.098
857,17.12,0.285,0.6131,0.0982
858,17.14,0.2853,0.6134,0.0982
859,17.16,0.2857,0.6137,0.0983
860,17.18,0.286,0.6145,0.0984
861,17.2,0.2863,0.6144,0.0985
862,17.22,0.2867,0.6145,0.0986
863,17.24,0.2871,0.6153,0.0987
864,17.26,0.2874,0.6154,0.0988
865,17.28,0.2877,0.6164,0.0989
866,17.3,0.288,0.6163,0.099
867,17.32,0.2884,0.6163,0.0991
868,17.34,0.2887,0.6161,0.0992
869,17.36,0.289,0.6165,0.0992
870,17.38,0.2893,0.6177,0.0993
871,17.4,0.2896,0.6182,0.0994
872,17.42,0.2899,0.6181,0.0995
873,17.44,0.2903,0.6192,0.0996
874,17.46,0.2906,0.6199,0.0997
875,17.48,0.2909,0.6192,0.0998
876,17.5,0.2912,0.6188,0.0999
877,17.52,0.2916,0.6196,0.1
878,17.54,0.2919,0.6206,0.1001
879,17.56,0.2922,0.6207,0.1002
880,17.58,0.2926,0.621,0.1003
881,17.6,0.2929,0.6214,0.1004
882,17.62,0.2933,0.622,0.1005
883,17.64,0.2937,0.6234,0.1006
884,17.66,0.294,0.6242,0.1008
885,17.68,0.2944,0.6239,0.1009
886,17.7,0.2947,0.6229,0.1009
887,17.72,0.2951,0.6234,0.101
888,17.74,0.2954,0.6243,0.1011
889,17.76,0.2957,0.6246,0.1012
890,17.78,0.296,0.6243,0.1013
891,17.8,0.2964,0.6255,0.1014
892,17.82,0.2967,0.6257,0.1015
893,17.84,0.297,0.6257,0.1015
894,17.86,0.2974,0.6256,0.1016
895,17.88,0.2977,0.6255,0.1017
896,17.9,0.298,0.6268,0.1018
897,17.92,0.2983,0.6269,0.1019
898,17.94,0.2986,0.6264,0.102
899,17.96,0.299,0.6264,0.1021
900,17.98,0.2993,0.6274,0.1022
901,18.0,0.2997,0.6273,0.1023
902,18.02,0.3,0.6277,0.1024
903,18.04,0.3004,0.6287,0.1025
904,18.06,0.3007,0.6298,0.1026
905,18.08,0.3011,0.6297,0.1027
906,18.1,0.3014,0.63,0.1028
907,18.12,0.3017,0.6306,0.1029
908,18.14,0.302,0.6304,0.103
909,18.16,0.3024,0.6304,0.1031
910,18.18,0.3027,0.6305,0.1031
911,18.2,0.303,0.6308,0.1032
912,18.22,0.3033,0.6317,0.1033
913,18.24,0.3037,0.6322,0.1034
914,18.26,0.304,0.6321,0.1035
915,18.28,0.3043,0.6326,0.1036
916,18.3,0.3046,0.6327,0.1037
917,18.32,0.305,0.633,0.1037
918,18.34,0.3053,0.6334,0.1039
919,18.36,0.3056,0.6343,0.104
920,18.38,0.306,0.6347,0.104
921,18.4,0.3063,0.6342,0.1041
922,18.42,0.3067,0.6352,0.1042
923,18.44,0.307,0.6364,0.1043
924,18.46,0.3074,0.6373,0.1044
925,18.48,0.3077,0.637,0.1046
926,18.5,0.3081,0.6371,0.1046
927,18.52,0.3084,0.6373,0.1047
928,18.54,0.3087,0.6376,0.1047
929,18.56,0.309,0.6373,0.1048
930,18.58,0.3093,0.6374,0.1049
931,18.6,0.3097,0.6382,0.105
932,18.62,0.31,0.6389,0.1051
933,18.64,0.3103,0.6388,0.1051
934,18.66,0.3106,0.6393,0.1053
935,18.68,0.311,0.6389,0.1053
936,18.7,0.3113,0.6388,0.1054
937,18.72,0.3116,0.6392,0.1055
938,18.74,0.3119,0.6398,0.1056
939,18.76,0.3122,0.6403,0.1057
940,18.78,0.3126,0.6404,0.1057
941,18.8,0.3129,0.6412,0.1059
942,18.82,0.3133,0.6415,0.106
943,18.84,0.3137,0.6416,0.1061
944,18.86,0.314,0.6408,0.1062
945,18.88,0.3144,0.6408,0.1063
946,18.9,0.3147,0.6413,0.1064
947,18.92,0.315,0.6423,0.1065
948,18.94,0.3154,0.6434,0.1066
949,18.96,0.3157,0.644,0.1066
950,18.98,0.316,0.6442,0.1067
951,19.0,0.3164,0.6439,0.1068
952,19.02,0.3167,0.6443,0.1069
953,19.04,0.317,0.645,0.107
954,19.06,0.3174,0.6453,0.1071
955,19.08,0.3177,0.6451,0.1071
956,19.1,0.318,0.646,0.1072
957,19.12,0.3183,0.6459,0.1073
958,19.14,0.3186,0.6459,0.1074
959,19.16,0.319,0.646,0.1074
960,19.18,0.3193,0.6463,0.1075
961,19.2,0.3197,0.6466,0.1076
962,19.22,0.32,0.6469,0.1077
963,19.24,0.3204,0.6479,0.1079
964,19.26,0.3207,0.6492,0.108
965,19.28,0.3211,0.6488,0.108
966,19.3,0.3214,0.649,0.1081
967,19.32,0.3217,0.6493,0.1082
968,19.34,0.3221,0.649,0.1083
969,19.36,0.3224,0.6497,0.1084
970,19.38,0.3227,0.6496,0.1085
971,19.4,0.323,0.6498,0.1085
972,19.42,0.3234,0.65,0.1086
973,19.44,0.3237,0.6511,0.1086
974,19.46,0.324,0.6523,0.1087
975,19.48,0.3243,0.6519,0.1088
976,19.5,0.3246,0.6513,0.1089
977,19.52,0.3249,0.6518,0.109
978,19.54,0.3253,0.6529,0.1091
979,19.56,0.3256,0.6533,0.1091
980,19.58,0.3259,0.6529,0.1092
981,19.6,0.3263,0.6532,0.1093
982,19.62,0.3267,0.6535,0.1094
983,19.64,0.327,0.654,0.1095
984,19.66,0.3274,0.6552,0.1096
985,19.68,0.3277,0.6555,0.1097
986,19.7,0.328,0.6555,0.1098
987,19.72,0.3284,0.6555,0.1099
988,19.74,0.3287,0.6558,0.11
989,19.76,0.329,0.6568,0.11
990,19.78,0.3294,0.6566,0.1102
991,19.8,0.3297,0.6565,0.1103
992,19.82,0.33,0.657,0.1104
993,19.84,0.3304,0.6569,0.1105
994,19.86,0.3307,0.6566,0.1106
995,19.88,0.331,0.6568,0.1106
996,19.9,0.3313,0.658,0.1107
997,19.92,0.3316,0.6588,0.1108
998,19.94,0.332,0.6596,0.1108
999,19.96,0.3323,0.6597,0.1109
1000,19.98,0.3327,0.6601,0.111
1001,20.0,0.333,0.6598,0.1111
1002,20.02,0.3334,0.6607,0.1112
1003,20.04,0.3337,0.6609,0.1113
1004,20.06,0.334,0.6606,0.1114
1005,20.08,0.3344,0.6605,0.1115
1006,20.1,0.3347,0.661,0.1115
1007,20.12,0.335,0.6615,0.1116
1008,20.14,0.3353,0.662,0.1117
1009,20.16,0.3357,0.662,0.1118
1010,20.18,0.336,0.6616,0.1119
1011,20.2,0.3363,0.6619,0.1119
1012,20.22,0.3367,0.6622,0.112
1013,20.24,0.337,0.6621,0.1121
1014,20.26,0.3373,0.6623,0.1122
1015,20.28,0.3376,0.6634,0.1123
1016,20.3,0.3379,0.6646,0.1123
1017,20.32,0.3382,0.6649,0.1124
1018,20.34,0.3386,0.6649,0.1125
1019,20.36,0.3389,0.665,0.1125
1020,20.38,0.3393,0.6651,0.1126
1021,20.4,0.3396,0.6653,0.1127
1022,20.42,0.34,0.6658,0.1128
1023,20.44,0.3404,0.6666,0.113
1024,20.46,0.3407,0.6662,0.1131
1025,20.48,0.3411,0.6657,0.1131
1026,20.5,0.3414,0.6661,0.1132
1027,20.52,0.3417,0.6669,0.1133
1028,20.54,0.3421,0.6671,0.1133
1029,20.56,0.3424,0.6679,0.1134
1030,20.58,0.3427,0.6684,0.1135
1031,20.6,0.343,0.6692,0.1136
1032,20.62,0.3433,0.6693,0.1137
1033,20.64,0.3437,0.6688,0.1138
1034,20.66,0.344,0.6686,0.1138
1035,20.68,0.3443,0.6685,0.1139
1036,20.7,0.3446,0.6691,0.114
1037,20.72,0.3449,0.6701,0.114
1038,20.74,0.3452,0.6707,0.1141
1039,20.76,0.3456,0.6716,0.1142
1040,20.78,0.3459,0.6716,0.1143
1041,20.8,0.3463,0.6716,0.1145
1042,20.82,0.3467,0.6715,0.1145
1043,20.84,0.347,0.6723,0.1146
1044,20.86,0.3474,0.6725,0.1147
1045,20.88,0.3477,0.6729,0.1148
1046,20.9,0.348,0.6728,0.1149
1047,20.92,0.3484,0.6732,0.115
1048,20.94,0.3487,0.6734,0.1151
1049,20.96,0.349,0.6736,0.1151
1050,20.98,0.3493,0.6743,0.1152
1051,21.0,0.3497,0.6752,0.1153
1052,21.02,0.35,0.6753,0.1154
1053,21.04,0.3503,0.6756,0.1155
1054,21.06,0.3507,0.676,0.1156
1055,21.08,0.351,0.6762,0.1156
1056,21.1,0.3513,0.6767,0.1157
1057,21.12,0.3516,0.6765,0.1158
1058,21.14,0.3519,0.6766,0.1159
1059,21.16,0.3523,0.6767,0.116
1060,21.18,0.3526,0.6767,0.1161
1061,21.2,0.353,0.6773,0.1162
1062,21.22,0.3533,0.6794,0.1163
1063,21.24,0.3537,0.6795,0.1164
1064,21.26,0.354,0.6788,0.1165
1065,21.28,0.3543,0.6787,0.1166
1066,21.3,0.3547,0.6799,0.1166
1067,21.32,0.355,0.6804,0.1167
1068,21.34,0.3553,0.6798,0.1168
1069,21.36,0.3556,0.6796,0.117
1070,21.38,0.356,0.6795,0.1171
1071,21.4,0.3563,0.6799,0.1171
1072,21.42,0.3566,0.6802,0.1172
1073,21.44,0.3569,0.6818,0.1172
1074,21.46,0.3573,0.6825,0.1173
1075,21.48,0.3576,0.6821,0.1174
1076,21.5,0.3579,0.6821,0.1175
1077,21.52,0.3582,0.6828,0.1176
1078,21.54,0.3586,0.6831,0.1177
1079,21.56,0.3589,0.6839,0.1178
1080,21.58,0.3593,0.6844,0.1179
1081,21.6,0.3597,0.6848,0.118
1082,21.62,0.36,0.6846,0.1181
1083,21.64,0.3604,0.6852,0.1182
1084,21.66,0.3607,0.6855,0.1183
1085,21.68,0.361,0.6856,0.1184
1086,21.7,0.3614,0.6856,0.1184
1087,21.72,0.3617,0.6863,0.1185
1088,21.74,0.362,0.6867,0.1186
1089,21.76,0.3623,0.6866,0.1187
1090,21.78,0.3627,0.6873,0.1188
1091,21.8,0.363,0.6873,0.1189
1092,21.82,0.3633,0.6878,0.119
1093,21.84,0.3637,0.6881,0.1191
1094,21.86,0.364,0.6882,0.1191
1095,21.88,0.3643,0.6883,0.1192
1096,21.9,0.3646,0.6889,0.1193
1097,21.92,0.365,0.6889,0.1194
1098,21.94,0.3653,0.6891,0.1195
1099,21.96,0.3657,0.69,0.1196
1100,21.98,0.366,0.6909,0.1197
1101,22.0,0.3664,0.6911,0.1198
1102,22.02,0.3667,0.6911,0.1199
1103,22.04,0.3671,0.6911,0.12
1104,22.06,0.3674,0.6917,0.1201
1105,22.08,0.3677,0.6919,0.1202
1106,22.1,0.3681,0.6927,0.1203
1107,22.12,0.3684,0.6927,0.1204
1108,22.14,0.3687,0.6927,0.1204
1109,22.16,0.369,0.6929,0.1205
1110,22.18,0.3693,0.6936,0.1205
1111,22.2,0.3697,0.6938,0.1207
1112,22.22,0.37,0.6943,0.1208
1113,22.24,0.3703,0.695,0.1208
1114,22.26,0.3706,0.6943,0.1209
1115,22.28,0.371,0.6953,0.121
1116,22.3,0.3713,0.6952,0.1211
1117,22.32,0.3716,0.6961,0.1212
1118,22.34,0.3719,0.6965,0.1213
1119,22.36,0.3723,0.6961,0.1214
1120,22.38,0.3726,0.6959,0.1215
1121,22.4,0.373,0.6967,0.1216
1122,22.42,0.3733,0.6968,0.1217
1123,22.44,0.3737,0.6973,0.1218
1124,22.46,0.374,0.6977,0.1219
1125,22.48,0.3744,0.6983,0.122
1126,22.5,0.3747,0.699,0.1221
1127,22.52,0.375,0.6993,0.1222
1128,22.54,0.3754,0.6995,0.1223
1129,22.56,0.3757,0.6992,0.1224
1130,22.58,0.376,0.6994,0.1224
1131,22.6,0.3764,0.7002,0.1225
1132,22.62,0.3767,0.7006,0.1226
1133,22.64,0.377,0.7001,0.1227
1134,22.66,0.3774,0.7011,0.1228
1135,22.68,0.3777,0.702,0.1229
1136,22.7,0.378,0.7021,0.123
1137,22.72,0.3783,0.7024,0.1231
1138,22.74,0.3786,0.7023,0.1231
1139,22.76,0.3789,0.7017,0.1232
1140,22.78,0.3793,0.7028,0.1233
1141,22.8,0.3797,0.7036,0.1234
1142,22.82,0.38,0.7037,0.1236
1143,22.84,0.3804,0.7046,0.1236
1144,22.86,0.3807,0.7055,0.1237
1145,22.88,0.381,0.7055,0.1238
1146,22.9,0.3814,0.705,0.1239
1147,22.92,0.3817,0.7051,0.124
1148,22.94,0.382,0.706,0.1241
1149,22.96,0.3824,0.7066,0.1242
1150,22.98,0.3827,0.7062,0.1243
1151,23.0,0.383,0.7061,0.1244
1152,23.02,0.3834,0.7073,0.1245
1153,23.04,0.3837,0.7087,0.1246
1154,23.06,0.384,0.7086,0.1247
1155,23.08,0.3843,0.708,0.1248
1156,23.1,0.3846,0.7077,0.1248
1157,23.12,0.385,0.7084,0.1249
1158,23.14,0.3853,0.709,0.125
1159,23.16,0.3856,0.709,0.1251
1160,23.18,0.386,0.7096,0.1252
1161,23.2,0.3864,0.7098,0.1253
1162,23.22,0.3867,0.7107,0.1254
1163,23.24,0.3871,0.7112,0.1255
1164,23.26,0.3874,0.7108,0.1256
1165,23.28,0.3877,0.7117,0.1257
1166,23.3,0.3881,0.7122,0.1258
1167,23.32,0.3884,0.7121,0.1259
1168,23.34,0.3887,0.7119,0.126
1169,23.36,0.389,0.7126,0.126
1170,23.38,0.3893,0.7122,0.1262
1171,23.4,0.3897,0.7128,0.1262
1172,23.42,0.39,0.7136,0.1263
1173,23.44,0.3903,0.7144,0.1264
1174,23.46,0.3906,0.7147,0.1265
1175,23.48,0.391,0.7148,0.1266
1176,23.5,0.3913,0.7148,0.1267
1177,23.52,0.3916,0.7158,0.1268
1178,23.54,0.3919,0.7158,0.1269
1179,23.56,0.3923,0.7167,0.127
1180,23.58,0.3926,0.7175,0.1271
1181,23.6,0.393,0.7174,0.1272
1182,23.62,0.3934,0.718,0.1273
1183,23.64,0.3937,0.7173,0.1274
1184,23.66,0.394,0.7178,0.1275
1185,23.68,0.3944,0.7183,0.1276
1186,23.7,0.3947,0.7184,0.1277
1187,23.72,0.395,0.719,0.1278
1188,23.74,0.3954,0.7198,0.1278
1189,23.76,0.3957,0.7201,0.1279
1190,23.78,0.396,0.7196,0.128
1191,23.8,0.3964,0.7193,0.1281
1192,23.82,0.3967,0.7198,0.1282
1193,23.84,0.397,0.7206,0.1283
1194,23.86,0.3973,0.7205,0.1284
1195,23.88,0.3976,0.7207,0.1285
1196,23.9,0.398,0.7214,0.1286
1197,23.92,0.3983,0.7228,0.1287
1198,23.94,0.3986,0.7234,0.1288
1199,23.96,0.3989,0.7233,0.1289
1200,23.98,0.3993,0.7232,0.129
1201,24.0,0.3997,0.7234,0.1291
1202,24.02,0.4,0.7237,0.1292
1203,24.04,0.4003,0.7242,0.1295
1204,24.06,0.4007,0.7244,0.1296
1205,24.08,0.401,0.7254,0.1295
1206,24.1,0.4013,0.7255,0.1296
1207,24.12,0.4017,0.7252,0.1297
1208,24.14,0.402,0.7258,0.1298
1209,24.16,0.4023,0.7264,0.1298
1210,24.18,0.4026,0.7269,0.1299
1211,24.2,0.403,0.7265,0.13
1212,24.22,0.4033,0.7272,0.1302
1213,24.24,0.4036,0.7283,0.1302
1214,24.26,0.404,0.7284,0.1303
1215,24.28,0.4043,0.7284,0.1304
1216,24.3,0.4046,0.7273,0.1305
1217,24.32,0.4049,0.7275,0.1306
1218,24.34,0.4053,0.7291,0.1307
1219,24.36,0.4056,0.7298,0.1308
1220,24.38,0.406,0.7302,0.1309
1221,24.4,0.4063,0.7301,0.131
1222,24.42,0.4067,0.7309,0.1311
1223,24.44,0.407,0.7319,0.1313
1224,24.46,0.4074,0.7324,0.1313
1225,24.48,0.4077,0.7319,0.1315
1226,24.5,0.408,0.7321,0.1316
1227,24.52,0.4084,0.7327,0.1316
1228,24.54,0.4087,0.7336,0.1317
1229,24.56,0.409,0.7337,0.1318
1230,24.58,0.4094,0.7344,0.1319
1231,24.6,0.4097,0.7338,0.132
1232,24.62,0.41,0.734,0.1321
1233,24.64,0.4104,0.7343,0.1322
1234,24.66,0.4107,0.7358,0.1323
1235,24.68,0.411,0.7358,0.1324
1236,24.7,0.4113,0.736,0.1324
1237,24.72,0.4117,0.7363,0.1326
1238,24.74,0.412,0.7366,0.1327
1239,24.76,0.4124,0.7371,0.1328
1240,24.78,0.4127,0.7372,0.1329
1241,24.8,0.4131,0.7374,0.133
1242,24.82,0.4134,0.737,0.1331
1243,24.84,0.4138,0.7388,0.1332
1244,24.86,0.4141,0.7393,0.1333
1245,24.88,0.4144,0.7392,0.1334
1246,24.9,0.4147,0.7392,0.1334
1247,24.92,0.415,0.7396,0.1335
1248,24.94,0.4153,0.7399,0.1336
1249,24.96,0.4157,0.7394,0.1337
1250,24.98,0.416,0.7399,0.1338
1251,25.0,0.4163,0.7404,0.1339
1252,25.02,0.4166,0.7412,0.134
1253,25.04,0.417,0.7419,0.1341
1254,25.06,0.4173,0.7424,0.1342
1255,25.08,0.4176,0.7421,0.1343
1256,25.1,0.4179,0.7422,0.1344
1257,25.12,0.4183,0.7419,0.1345
1258,25.14,0.4186,0.7428,0.1346
1259,25.16,0.419,0.743,0.1347
1260,25.18,0.4193,0.743,0.1348
1261,25.2,0.4197,0.7445,0.1349
1262,25.22,0.42,0.7451,0.135
1263,25.24,0.4204,0.7455,0.1351
1264,25.26,0.4207,0.7455,0.1352
1265,25.28,0.421,0.7456,0.1353
1266,25.3,0.4214,0.7459,0.1354
1267,25.32,0.4217,0.7467,0.1355
1268,25.34,0.422,0.7461,0.1356
1269,25.36,0.4223,0.7468,0.1357
1270,25.38,0.4227,0.7477,0.1358
1271,25.4,0.423,0.7477,0.1359
1272,25.42,0.4233,0.7484,0.136
1273,25.44,0.4236,0.7494,0.1361
1274,25.46,0.4239,0.7495,0.1362
1275,25.48,0.4242,0.7495,0.1362
1276,25.5,0.4246,0.7502,0.1363
1277,25.52,0.4249,0.7501,0.1364
1278,25.54,0.4253,0.7504,0.1365
1279,25.56,0.4256,0.7503,0.1366
1280,25.58,0.426,0.7504,0.1368
1281,25.6,0.4263,0.7517,0.1369
1282,25.62,0.4267,0.7519,0.137
1283,25.64,0.427,0.7513,0.1371
1284,25.66,0.4274,0.7514,0.1371
1285,25.68,0.4277,0.7521,0.1372
1286,25.7,0.428,0.7528,0.1374
1287,25.72,0.4283,0.7535,0.1375
1288,25.74,0.4287,0.7538,0.1375
1289,25.76,0.429,0.7546,0.1376
1290,25.78,0.4293,0.7564,0.1377
1291,25.8,0.4297,0.7559,0.1378
1292,25.82,0.43,0.7553,0.1379
1293,25.84,0.4303,0.7555,0.138
1294,25.86,0.4307,0.7549,0.1381
1295,25.88,0.431,0.7552,0.1382
1296,25.9,0.4313,0.7559,0.1383
1297,25.92,0.4317,0.7569,0.1384
1298,25.94,0.432,0.7569,0.1385
1299,25.96,0.4323,0.7566,0.1386
1300,25.98,0.4327,0.7568,0.1387
1301,26.0,0.433,0.7581,0.1388
1302,26.02,0.4334,0.7592,0.1389
1303,26.04,0.4337,0.7597,0.139
1304,26.06,0.434,0.7595,0.1391
1305,26.08,0.4344,0.7584,0.1392
1306,26.1,0.4347,0.7589,0.1394
1307,26.12,0.435,0.7606,0.1394
1308,26.14,0.4354,0.7617,0.1395
1309,26.16,0.4357,0.7625,0.1396
1310,26.18,0.436,0.7621,0.1397
1311,26.2,0.4363,0.7617,0.1398
1312,26.22,0.4367,0.7623,0.1399
1313,26.24,0.437,0.7625,0.14
1314,26.26,0.4373,0.7629,0.1401
1315,26.28,0.4376,0.7627,0.1401
1316,26.3,0.4379,0.763,0.1402
1317,26.32,0.4383,0.7636,0.1403
1318,26.34,0.4386,0.7642,0.1405
1319,26.36,0.439,0.7641,0.1406
1320,26.38,0.4393,0.764,0.1407
1321,26.4,0.4397,0.7638,0.1408
1322,26.42,0.44,0.7647,0.1409
1323,26.44,0.4404,0.7653,0.141
1324,26.46,0.4407,0.7666,0.1411
1325,26.48,0.441,0.7666,0.1412
1326,26.5,0.4414,0.7662,0.1412
1327,26.52,0.4417,0.7664,0.1413
1328,26.54,0.442,0.7673,0.1415
1329,26.56,0.4424,0.7681,0.1415
1330,26.58,0.4427,0.7689,0.1416
1331,26.6,0.443,0.7683,0.1417
1332,26.62,0.4433,0.7683,0.1418
1333,26.64,0.4436,0.7689,0.1419
1334,26.66,0.4439,0.7696,0.142
1335,26.68,0.4443,0.7703,0.1421
1336,26.7,0.4446,0.7705,0.1421
1337,26.72,0.4449,0.7709,0.1423
1338,26.74,0.4453,0.7714,0.1423
1339,26.76,0.4456,0.7706,0.1425
1340,26.78,0.446,0.7704,0.1426
1341,26.8,0.4463,0.7716,0.1427
1342,26.82,0.4467,0.7722,0.1428
1343,26.84,0.447,0.7721,0.1428
