1,Time,Displacement,Force,Strain 1
,(s),(mm),(kN),(%)
"","107,5800","1,7926","1,9941","0,6016"
"","107,6000","1,7929","1,9941","0,6018"
"","107,6200","1,7932","1,9951","0,6019"
"","107,6400","1,7936","1,9956","0,6020"
"","107,6600","1,7939","1,9953","0,6022"
"","107,6800","1,7943","1,9951","0,6023"
"","107,7000","1,7947","1,9953","0,6025"
"","107,7200","1,7950","1,9957","0,6026"
"","107,7400","1,7954","1,9961","0,6028"
"","107,7600","1,7957","1,9968","0,6029"
"","107,7800","1,7960","1,9971","0,6030"
"","107,8000","1,7964","1,9974","0,6032"
"","107,8200","1,7967","1,9975","0,6033"
"","107,8400","1,7970","1,9976","0,6034"
"","107,8600","1,7973","1,9974","0,6035"
"","107,8800","1,7977","1,9974","0,6037"
"","107,9000","1,7980","1,9983","0,6038"
"","107,9200","1,7983","1,9994","0,6040"
"","107,9400","1,7987","1,9993","0,6041"
"","107,9600","1,7990","1,9989","0,6042"
"","107,9800","1,7993","1,9986","0,6044"
"","108,0000","1,7996","1,9986","0,6046"
"","108,0200","1,8000","1,9988","0,6047"
"","108,0400","1,8003","1,9999","0,6048"
"","108,0600","1,8007","1,9999","0,6050"
"","108,0800","1,8010","2,0000","0,6051"
"","108,1000","1,8014","1,9999","0,6052"
"","108,1200","1,8017","2,0008","0,6054"
"","108,1400","1,8021","2,0002","0,6055"
"","108,1600","1,8024","2,0004","0,6057"
"","108,1800","1,8027","2,0005","0,6058"
"","108,2000","1,8030","2,0004","0,6060"
"","108,2200","1,8034","2,0003","0,6060"
"","108,2400","1,8037","2,0007","0,6062"
"","108,2600","1,8040","2,0017","0,6063"
"","108,2800","1,8043","2,0013","0,6065"
"","108,3000","1,8047","2,0017","0,6066"
"","108,3200","1,8050","2,0025","0,6067"
"","108,3400","1,8053","2,0028","0,6068"
"","108,3600","1,8056","2,0030","0,6070"
"","108,3800","1,8060","2,0036","0,6071"
"","108,4000","1,8063","2,0035","0,6072"
"","108,4200","1,8066","2,0031","0,6074"
"","108,4400","1,8069","2,0028","0,6075"
"","108,4600","1,8073","2,0028","0,6077"
"","108,4800","1,8076","2,0030","0,6078"
"","108,5000","1,8080","2,0033","0,6079"
"","108,5200","1,8084","2,0040","0,6081"
"","108,5400","1,8087","2,0044","0,6082"
"","108,5600","1,8090","2,0054","0,6084"
"","108,5800","1,8094","2,0063","0,6085"
"","108,6000","1,8097","2,0059","0,6086"
"","108,6200","1,8100","2,0058","0,6088"
"","108,6400","1,8103","2,0055","0,6089"
"","108,6600","1,8107","2,0056","0,6090"
"","108,6800","1,8110","2,0064","0,6092"
"","108,7000","1,8114","2,0069","0,6093"
"","108,7200","1,8117","2,0069","0,6095"
"","108,7400","1,8120","2,0066","0,6096"
"","108,7600","1,8123","2,0075","0,6097"
"","108,7800","1,8126","2,0078","0,6099"
"","108,8000","1,8130","2,0077","0,6100"
"","108,8200","1,8133","2,0087","0,6101"
"","108,8400","1,8136","2,0081","0,6102"
"","108,8600","1,8140","2,0080","0,6104"
"","108,8800","1,8143","2,0088","0,6105"
"","108,9000","1,8147","2,0093","0,6107"
"","108,9200","1,8150","2,0091","0,6108"
"","108,9400","1,8153","2,0087","0,6110"
"","108,9600","1,8157","2,0092","0,6111"
"","108,9800","1,8160","2,0098","0,6113"
"","109,0000","1,8164","2,0106","0,6114"
"","109,0200","1,8167","2,0104","0,6116"
"","109,0400","1,8170","2,0111","0,6117"
"","109,0600","1,8173","2,0103","0,6118"
"","109,0800","1,8177","2,0102","0,6119"
"","109,1000","1,8180","2,0110","0,6121"
"","109,1200","1,8183","2,0113","0,6122"
"","109,1400","1,8186","2,0112","0,6123"
"","109,1600","1,8190","2,0111","0,6124"
"","109,1800","1,8193","2,0118","0,6126"
"","109,2000","1,8196","2,0120","0,6127"
"","109,2200","1,8199","2,0117","0,6128"
"","109,2400","1,8203","2,0122","0,6129"
"","109,2600","1,8206","2,0125","0,6130"
"","109,2800","1,8210","2,0125","0,6132"
"","109,3000","1,8213","2,0135","0,6134"
"","109,3200","1,8217","2,0140","0,6136"
"","109,3400","1,8221","2,0132","0,6138"
"","109,3600","1,8224","2,0133","0,6139"
"","109,3800","1,8227","2,0142","0,6140"
"","109,4000","1,8230","2,0148","0,6141"
"","109,4200","1,8234","2,0147","0,6142"
"","109,4400","1,8237","2,0146","0,6144"
"","109,4600","1,8240","2,0148","0,6145"
"","109,4800","1,8243","2,0147","0,6147"
"","109,5000","1,8247","2,0154","0,6148"
"","109,5200","1,8250","2,0160","0,6149"
"","109,5400","1,8253","2,0156","0,6151"
"","109,5600","1,8256","2,0158","0,6152"
"","109,5800","1,8260","2,0159","0,6153"
"","109,6000","1,8263","2,0161","0,6154"
"","109,6200","1,8266","2,0165","0,6156"
"","109,6400","1,8270","2,0170","0,6157"
"","109,6600","1,8273","2,0167","0,6159"
"","109,6800","1,8276","2,0168","0,6160"
"","109,7000","1,8280","2,0171","0,6162"
"","109,7200","1,8284","2,0178","0,6163"
"","109,7400","1,8287","2,0190","0,6165"
"","109,7600","1,8290","2,0190","0,6166"
"","109,7800","1,8294","2,0190","0,6167"
"","109,8000","1,8297","2,0187","0,6169"
"","109,8200","1,8300","2,0192","0,6170"
"","109,8400","1,8304","2,0192","0,6171"
"","109,8600","1,8307","2,0192","0,6172"
"","109,8800","1,8310","2,0193","0,6174"
"","109,9000","1,8314","2,0196","0,6175"
"","109,9200","1,8317","2,0192","0,6177"
"","109,9400","1,8320","2,0201","0,6178"
"","109,9600","1,8323","2,0201","0,6180"
"","109,9800","1,8326","2,0198","0,6181"
"","110,0000","1,8330","2,0197","0,6182"
"","110,0200","1,8333","2,0203","0,6183"
"","110,0400","1,8336","2,0210","0,6185"
"","110,0600","1,8340","2,0211","0,6187"
"","110,0800","1,8343","2,0220","0,6188"
"","110,1000","1,8347","2,0225","0,6189"
"","110,1200","1,8350","2,0230","0,6191"
"","110,1400","1,8354","2,0218","0,6192"
"","110,1600","1,8357","2,0223","0,6194"
"","110,1800","1,8360","2,0223","0,6195"
"","110,2000","1,8363","2,0225","0,6196"
"","110,2200","1,8367","2,0230","0,6198"
"","110,2400","1,8370","2,0232","0,6199"
"","110,2600","1,8373","2,0238","0,6200"
"","110,2800","1,8377","2,0234","0,6202"
"","110,3000","1,8380","2,0238","0,6203"
"","110,3200","1,8383","2,0238","0,6205"
"","110,3400","1,8386","2,0246","0,6206"
"","110,3600","1,8390","2,0251","0,6207"
"","110,3800","1,8393","2,0250","0,6208"
"","110,4000","1,8396","2,0243","0,6210"
"","110,4200","1,8399","2,0247","0,6211"
"","110,4400","1,8403","2,0253","0,6213"
"","110,4600","1,8406","2,0255","0,6214"
"","110,4800","1,8410","2,0258","0,6215"
"","110,5000","1,8413","2,0262","0,6217"
"","110,5200","1,8417","2,0262","0,6218"
"","110,5400","1,8420","2,0269","0,6220"
"","110,5600","1,8423","2,0268","0,6221"
"","110,5800","1,8427","2,0267","0,6222"
"","110,6000","1,8430","2,0264","0,6224"
"","110,6200","1,8433","2,0264","0,6225"
"","110,6400","1,8436","2,0274","0,6226"
"","110,6600","1,8440","2,0275","0,6228"
"","110,6800","1,8443","2,0278","0,6229"
"","110,7000","1,8446","2,0289","0,6230"
"","110,7200","1,8450","2,0287","0,6232"
"","110,7400","1,8453","2,0283","0,6233"
"","110,7600","1,8456","2,0288","0,6234"
"","110,7800","1,8459","2,0288","0,6235"
"","110,8000","1,8463","2,0290","0,6239"
"","110,8200","1,8466","2,0285","0,6240"
"","110,8400","1,8469","2,0288","0,6240"
"","110,8600","1,8473","2,0297","0,6242"
"","110,8800","1,8477","2,0299","0,6244"
"","110,9000","1,8480","2,0297","0,6245"
"","110,9200","1,8484","2,0305","0,6246"
"","110,9400","1,8487","2,0307","0,6248"
"","110,9600","1,8490","2,0309","0,6249"
"","110,9800","1,8494","2,0317","0,6250"
"","111,0000","1,8497","2,0311","0,6251"
"","111,0200","1,8500","2,0307","0,6253"
"","111,0400","1,8503","2,0314","0,6254"
"","111,0600","1,8507","2,0318","0,6256"
"","111,0800","1,8510","2,0326","0,6258"
"","111,1000","1,8513","2,0328","0,6259"
"","111,1200","1,8517","2,0329","0,6260"
"","111,1400","1,8520","2,0324","0,6262"
"","111,1600","1,8523","2,0327","0,6263"
"","111,1800","1,8526","2,0325","0,6264"
"","111,2000","1,8529","2,0325","0,6265"
"","111,2200","1,8533","2,0328","0,6266"
"","111,2400","1,8536","2,0338","0,6268"
"","111,2600","1,8540","2,0340","0,6269"
"","111,2800","1,8543","2,0339","0,6271"
"","111,3000","1,8547","2,0342","0,6272"
"","111,3200","1,8550","2,0348","0,6274"
"","111,3400","1,8554","2,0353","0,6275"
"","111,3600","1,8557","2,0351","0,6277"
"","111,3800","1,8560","2,0356","0,6278"
"","111,4000","1,8564","2,0352","0,6279"
"","111,4200","1,8567","2,0350","0,6281"
"","111,4400","1,8570","2,0354","0,6282"
"","111,4600","1,8573","2,0352","0,6283"
"","111,4800","1,8577","2,0358","0,6284"
"","111,5000","1,8580","2,0354","0,6286"
"","111,5200","1,8583","2,0358","0,6287"
"","111,5400","1,8586","2,0372","0,6288"
"","111,5600","1,8589","2,0381","0,6290"
"","111,5800","1,8593","2,0372","0,6291"
"","111,6000","1,8596","2,0365","0,6292"
"","111,6200","1,8599","2,0368","0,6294"
"","111,6400","1,8603","2,0374","0,6295"
"","111,6600","1,8606","2,0380","0,6297"
"","111,6800","1,8610","2,0381","0,6299"
"","111,7000","1,8614","2,0384","0,6300"
"","111,7200","1,8617","2,0389","0,6302"
"","111,7400","1,8621","2,0394","0,6303"
"","111,7600","1,8624","2,0394","0,6304"
"","111,7800","1,8627","2,0398","0,6306"
"","111,8000","1,8630","2,0399","0,6308"
"","111,8200","1,8633","2,0398","0,6309"
"","111,8400","1,8637","2,0400","0,6310"
"","111,8600","1,8640","2,0412","0,6311"
"","111,8800","1,8643","2,0416","0,6312"
"","111,9000","1,8647","2,0410","0,6314"
"","111,9200","1,8650","2,0401","0,6316"
"","111,9400","1,8653","2,0404","0,6317"
"","111,9600","1,8656","2,0407","0,6318"
"","111,9800","1,8660","2,0404","0,6319"
"","112,0000","1,8663","2,0412","0,6320"
"","112,0200","1,8666","2,0425","0,6321"
"","112,0400","1,8670","2,0419","0,6323"
"","112,0600","1,8673","2,0422","0,6324"
"","112,0800","1,8677","2,0426","0,6326"
"","112,1000","1,8680","2,0427","0,6327"
"","112,1200","1,8683","2,0427","0,6329"
"","112,1400","1,8687","2,0424","0,6330"
"","112,1600","1,8690","2,0422","0,6331"
"","112,1800","1,8693","2,0431","0,6333"
"","112,2000","1,8696","2,0442","0,6334"
"","112,2200","1,8700","2,0448","0,6336"
"","112,2400","1,8703","2,0442","0,6338"
"","112,2600","1,8706","2,0443","0,6339"
"","112,2800","1,8710","2,0444","0,6340"
"","112,3000","1,8713","2,0445","0,6342"
"","112,3200","1,8716","2,0449","0,6343"
"","112,3400","1,8720","2,0456","0,6344"
"","112,3600","1,8723","2,0460","0,6345"
"","112,3800","1,8726","2,0457","0,6347"
"","112,4000","1,8729","2,0458","0,6348"
"","112,4200","1,8733","2,0465","0,6349"
"","112,4400","1,8736","2,0467","0,6351"
"","112,4600","1,8740","2,0468","0,6353"
"","112,4800","1,8743","2,0468","0,6354"
"","112,5000","1,8747","2,0472","0,6356"
"","112,5200","1,8750","2,0476","0,6357"
"","112,5400","1,8754","2,0474","0,6358"
"","112,5600","1,8757","2,0475","0,6360"
"","112,5800","1,8760","2,0473","0,6361"
"","112,6000","1,8764","2,0476","0,6363"
"","112,6200","1,8767","2,0484","0,6364"
"","112,6400","1,8770","2,0484","0,6366"
"","112,6600","1,8774","2,0480","0,6367"
"","112,6800","1,8777","2,0488","0,6368"
"","112,7000","1,8780","2,0499","0,6369"
"","112,7200","1,8783","2,0495","0,6371"
"","112,7400","1,8786","2,0490","0,6372"
"","112,7600","1,8790","2,0485","0,6373"
"","112,7800","1,8793","2,0485","0,6375"
"","112,8000","1,8796","2,0491","0,6376"
"","112,8200","1,8799","2,0493","0,6377"
"","112,8400","1,8803","2,0493","0,6379"
"","112,8600","1,8806","2,0495","0,6380"
"","112,8800","1,8810","2,0500","0,6382"
"","112,9000","1,8813","2,0510","0,6383"
"","112,9200","1,8817","2,0511","0,6385"
"","112,9400","1,8820","2,0518","0,6386"
"","112,9600","1,8823","2,0521","0,6388"
"","112,9800","1,8827","2,0521","0,6389"
"","113,0000","1,8830","2,0520","0,6391"
"","113,0200","1,8834","2,0525","0,6392"
"","113,0400","1,8837","2,0520","0,6393"
"","113,0600","1,8840","2,0521","0,6395"
"","113,0800","1,8844","2,0527","0,6396"
"","113,1000","1,8847","2,0531","0,6398"
"","113,1200","1,8850","2,0531","0,6399"
"","113,1400","1,8853","2,0535","0,6400"
"","113,1600","1,8856","2,0540","0,6401"
"","113,1800","1,8859","2,0534","0,6402"
"","113,2000","1,8863","2,0542","0,6404"
"","113,2200","1,8866","2,0540","0,6405"
"","113,2400","1,8869","2,0537","0,6407"
"","113,2600","1,8873","2,0544","0,6408"
"","113,2800","1,8877","2,0550","0,6410"
"","113,3000","1,8880","2,0556","0,6412"
"","113,3200","1,8884","2,0554","0,6413"
"","113,3400","1,8887","2,0551","0,6414"
"","113,3600","1,8890","2,0557","0,6416"
"","113,3800","1,8894","2,0561","0,6417"
"","113,4000","1,8897","2,0562","0,6418"
"","113,4200","1,8900","2,0567","0,6420"
"","113,4400","1,8904","2,0566","0,6421"
"","113,4600","1,8907","2,0569","0,6423"
"","113,4800","1,8910","2,0570","0,6424"
"","113,5000","1,8913","2,0576","0,6425"
"","113,5200","1,8917","2,0575","0,6427"
"","113,5400","1,8920","2,0579","0,6428"
"","113,5600","1,8923","2,0585","0,6429"
"","113,5800","1,8926","2,0583","0,6431"
"","113,6000","1,8930","2,0578","0,6432"
"","113,6200","1,8933","2,0569","0,6434"
"","113,6400","1,8936","2,0579","0,6434"
"","113,6600","1,8940","2,0588","0,6436"
"","113,6800","1,8943","2,0589","0,6438"
"","113,7000","1,8947","2,0591","0,6439"
"","113,7200","1,8950","2,0585","0,6441"
"","113,7400","1,8953","2,0589","0,6442"
"","113,7600","1,8957","2,0595","0,6443"
"","113,7800","1,8960","2,0596","0,6445"
"","113,8000","1,8963","2,0594","0,6446"
"","113,8200","1,8967","2,0597","0,6448"
"","113,8400","1,8970","2,0602","0,6449"
"","113,8600","1,8973","2,0607","0,6451"
"","113,8800","1,8977","2,0611","0,6452"
"","113,9000","1,8980","2,0610","0,6454"
"","113,9200","1,8983","2,0602","0,6455"
"","113,9400","1,8987","2,0611","0,6456"
"","113,9600","1,8990","2,0613","0,6457"
"","113,9800","1,8993","2,0624","0,6459"
"","114,0000","1,8996","2,0621","0,6460"
"","114,0200","1,9000","2,0620","0,6462"
"","114,0400","1,9003","2,0621","0,6463"
"","114,0600","1,9007","2,0624","0,6465"
"","114,0800","1,9011","2,0634","0,6467"
"","114,1000","1,9014","2,0636","0,6468"
"","114,1200","1,9017","2,0632","0,6469"
"","114,1400","1,9021","2,0624","0,6471"
"","114,1600","1,9024","2,0628","0,6472"
"","114,1800","1,9027","2,0634","0,6473"
"","114,2000","1,9030","2,0644","0,6474"
"","114,2200","1,9033","2,0646","0,6476"
"","114,2400","1,9036","2,0635","0,6477"
"","114,2600","1,9040","2,0639","0,6478"
"","114,2800","1,9043","2,0644","0,6480"
"","114,3000","1,9046","2,0645","0,6481"
"","114,3200","1,9050","2,0646","0,6482"
"","114,3400","1,9053","2,0646","0,6484"
"","114,3600","1,9056","2,0650","0,6485"
"","114,3800","1,9059","2,0655","0,6487"
"","114,4000","1,9063","2,0659","0,6488"
"","114,4200","1,9066","2,0661","0,6489"
"","114,4400","1,9070","2,0667","0,6491"
"","114,4600","1,9073","2,0674","0,6493"
"","114,4800","1,9077","2,0677","0,6494"
"","114,5000","1,9080","2,0674","0,6496"
"","114,5200","1,9084","2,0673","0,6497"
"","114,5400","1,9087","2,0676","0,6499"
"","114,5600","1,9090","2,0678","0,6500"
"","114,5800","1,9094","2,0678","0,6502"
"","114,6000","1,9097","2,0680","0,6503"
"","114,6200","1,9100","2,0681","0,6504"
"","114,6400","1,9104","2,0685","0,6506"
"","114,6600","1,9107","2,0686","0,6507"
"","114,6800","1,9110","2,0677","0,6509"
"","114,7000","1,9114","2,0686","0,6510"
"","114,7200","1,9117","2,0698","0,6511"
"","114,7400","1,9120","2,0702","0,6513"
"","114,7600","1,9123","2,0702","0,6514"
"","114,7800","1,9126","2,0706","0,6515"
"","114,8000","1,9130","2,0703","0,6516"
"","114,8200","1,9133","2,0700","0,6517"
"","114,8400","1,9136","2,0696","0,6519"
"","114,8600","1,9140","2,0694","0,6521"
"","114,8800","1,9144","2,0696","0,6522"
"","114,9000","1,9147","2,0703","0,6523"
"","114,9200","1,9150","2,0712","0,6525"
"","114,9400","1,9154","2,0713","0,6526"
"","114,9600","1,9157","2,0713","0,6528"
"","114,9800","1,9160","2,0715","0,6529"
"","115,0000","1,9163","2,0712","0,6531"
"","115,0200","1,9167","2,0713","0,6532"
"","115,0400","1,9170","2,0720","0,6533"
"","115,0600","1,9173","2,0727","0,6535"
"","115,0800","1,9177","2,0729","0,6536"
"","115,1000","1,9180","2,0725","0,6538"
"","115,1200","1,9183","2,0719","0,6539"
"","115,1400","1,9186","2,0728","0,6540"
"","115,1600","1,9189","2,0738","0,6542"
"","115,1800","1,9193","2,0740","0,6543"
"","115,2000","1,9196","2,0738","0,6545"
"","115,2200","1,9199","2,0740","0,6546"
"","115,2400","1,9203","2,0739","0,6547"
"","115,2600","1,9207","2,0744","0,6549"
"","115,2800","1,9210","2,0742","0,6551"
"","115,3000","1,9214","2,0752","0,6552"
"","115,3200","1,9217","2,0757","0,6554"
"","115,3400","1,9220","2,0759","0,6555"
"","115,3600","1,9224","2,0754","0,6557"
"","115,3800","1,9227","2,0756","0,6558"
"","115,4000","1,9230","2,0760","0,6559"
"","115,4200","1,9233","2,0755","0,6560"
"","115,4400","1,9237","2,0761","0,6562"
"","115,4600","1,9240","2,0761","0,6563"
"","115,4800","1,9243","2,0763","0,6565"
"","115,5000","1,9247","2,0758","0,6566"
"","115,5200","1,9250","2,0767","0,6567"
"","115,5400","1,9253","2,0770","0,6568"
"","115,5600","1,9256","2,0775","0,6570"
"","115,5800","1,9259","2,0774","0,6571"
"","115,6000","1,9263","2,0768","0,6572"
"","115,6200","1,9266","2,0778","0,6574"
"","115,6400","1,9269","2,0789","0,6575"
"","115,6600","1,9273","2,0788","0,6577"
"","115,6800","1,9277","2,0781","0,6579"
"","115,7000","1,9280","2,0782","0,6580"
"","115,7200","1,9284","2,0792","0,6582"
"","115,7400","1,9287","2,0796","0,6583"
"","115,7600","1,9291","2,0800","0,6585"
"","115,7800","1,9294","2,0806","0,6586"
"","115,8000","1,9297","2,0807","0,6588"
"","115,8200","1,9300","2,0805","0,6589"
"","115,8400","1,9304","2,0807","0,6590"
"","115,8600","1,9307","2,0808","0,6592"
"","115,8800","1,9310","2,0800","0,6593"
"","115,9000","1,9314","2,0803","0,6595"
"","115,9200","1,9317","2,0803","0,6596"
"","115,9400","1,9320","2,0806","0,6597"
"","115,9600","1,9323","2,0819","0,6599"
"","115,9800","1,9326","2,0826","0,6600"
"","116,0000","1,9330","2,0816","0,6601"
"","116,0200","1,9333","2,0824","0,6603"
"","116,0400","1,9336","2,0821","0,6604"
"","116,0600","1,9340","2,0824","0,6606"
"","116,0800","1,9344","2,0828","0,6608"
"","116,1000","1,9347","2,0831","0,6609"
"","116,1200","1,9351","2,0835","0,6611"
"","116,1400","1,9354","2,0838","0,6612"
"","116,1600","1,9357","2,0842","0,6613"
"","116,1800","1,9360","2,0839","0,6615"
"","116,2000","1,9364","2,0845","0,6616"
"","116,2200","1,9367","2,0844","0,6618"
"","116,2400","1,9370","2,0842","0,6619"
"","116,2600","1,9374","2,0836","0,6620"
"","116,2800","1,9377","2,0835","0,6622"
"","116,3000","1,9380","2,0841","0,6623"
"","116,3200","1,9383","2,0848","0,6625"
"","116,3400","1,9386","2,0852","0,6626"
"","116,3600","1,9389","2,0853","0,6627"
"","116,3800","1,9392","2,0856","0,6628"
"","116,4000","1,9396","2,0854","0,6630"
"","116,4200","1,9399","2,0857","0,6631"
"","116,4400","1,9403","2,0858","0,6633"
"","116,4600","1,9406","2,0856","0,6634"
"","116,4800","1,9410","2,0864","0,6636"
"","116,5000","1,9413","2,0870","0,6638"
"","116,5200","1,9417","2,0874","0,6639"
"","116,5400","1,9420","2,0871","0,6640"
"","116,5600","1,9424","2,0875","0,6642"
"","116,5800","1,9427","2,0877","0,6644"
"","116,6000","1,9430","2,0877","0,6645"
"","116,6200","1,9434","2,0881","0,6646"
"","116,6400","1,9437","2,0888","0,6647"
"","116,6600","1,9440","2,0894","0,6649"
"","116,6800","1,9444","2,0891","0,6651"
"","116,7000","1,9447","2,0885","0,6652"
"","116,7200","1,9450","2,0887","0,6653"
"","116,7400","1,9453","2,0892","0,6654"
"","116,7600","1,9457","2,0892","0,6656"
"","116,7800","1,9460","2,0891","0,6657"
"","116,8000","1,9463","2,0886","0,6659"
"","116,8200","1,9466","2,0892","0,6660"
"","116,8400","1,9470","2,0900","0,6662"
"","116,8600","1,9473","2,0904","0,6663"
"","116,8800","1,9477","2,0913","0,6665"
"","116,9000","1,9480","2,0909","0,6666"
"","116,9200","1,9484","2,0902","0,6668"
"","116,9400","1,9487","2,0902","0,6669"
"","116,9600","1,9490","2,0902","0,6670"
"","116,9800","1,9494","2,0912","0,6672"
"","117,0000","1,9497","2,0919","0,6673"
"","117,0200","1,9500","2,0921","0,6674"
"","117,0400","1,9504","2,0919","0,6676"
"","117,0600","1,9507","2,0922","0,6677"
"","117,0800","1,9510","2,0927","0,6679"
"","117,1000","1,9514","2,0936","0,6680"
"","117,1200","1,9517","2,0933","0,6681"
"","117,1400","1,9520","2,0925","0,6683"
"","117,1600","1,9523","2,0929","0,6683"
"","117,1800","1,9526","2,0929","0,6685"
"","117,2000","1,9530","2,0935","0,6687"
"","117,2200","1,9533","2,0945","0,6688"
"","117,2400","1,9537","2,0945","0,6690"
"","117,2600","1,9540","2,0947","0,6691"
"","117,2800","1,9544","2,0941","0,6693"
"","117,3000","1,9547","2,0937","0,6694"
"","117,3200","1,9551","2,0944","0,6696"
"","117,3400","1,9554","2,0956","0,6698"
"","117,3600","1,9557","2,0960","0,6699"
"","117,3800","1,9561","2,0958","0,6701"
"","117,4000","1,9564","2,0952","0,6702"
"","117,4200","1,9567","2,0946","0,6703"
"","117,4400","1,9570","2,0946","0,6705"
"","117,4600","1,9573","2,0952","0,6706"
"","117,4800","1,9577","2,0964","0,6707"
"","117,5000","1,9580","2,0959","0,6708"
